state,Lake, lake.region,Latitude,Longitude,Elevation.(m),yr.sampled,season,month,TOD,TOD.Detail,number.sites,sample.times,min.depth,max.depth,ave.den.per.m2,std.dev,method,method.detail,net.diameter,net.length,mesh.size.(μm),biomass,size.frequency,reference,type.of.pub,data.origin,notes:
,Michigan,St. Joseph,nr,nr,0,2000,spring,Jun,day,no details,2,,45,45,68.0,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2000,summer,Aug,day,no details,2,,45,45,57.8,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2000,fall,Oct,day,no details,2,,45,45,0.4,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,spring,Jun,day,no details,2,,45,45,63.3,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,summer,Aug,day,no details,2,,45,45,59.5,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,fall,Oct,day,no details,2,,45,45,31.2,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,spring,Jun,day,no details,2,,45,45,149.1,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,summer,Aug,day,no details,2,,45,45,87.5,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,fall,Oct,day,no details,2,,45,45,107.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,spring,Jun,day,no details,2,,45,45,135.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,summer,Aug,day,no details,2,,45,45,265.2,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,fall,Oct,day,no details,2,,45,45,54.2,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,spring,Jun,day,no details,2,,45,45,97.8,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,summer,Aug,day,no details,2,,45,45,66.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,fall,Oct,day,no details,2,,45,45,50.3,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,spring,Jun,day,no details,2,,45,45,101.4,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,summer,Aug,day,no details,2,,45,45,117.0,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,fall,Oct,day,no details,2,,45,45,68.8,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2000,spring,Jun,day,no details,2,,75,75,63.2,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2000,summer,Aug,day,no details,2,,75,75,96.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2000,fall,Oct,day,no details,2,,75,75,47.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,spring,Jun,day,no details,2,,75,75,152.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,summer,Aug,day,no details,2,,75,75,86.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,St. Joseph,nr,nr,0,2001,fall,Oct,day,no details,2,,75,75,316.1,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,spring,Jun,day,no details,2,,75,75,112.5,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,summer,Aug,day,no details,2,,75,75,114.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2000,fall,Oct,day,no details,2,,75,75,46.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,spring,Jun,day,no details,2,,75,75,186.4,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,summer,Aug,day,no details,2,,75,75,240.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Little Sable Pt.,nr,nr,0,2001,fall,Oct,day,no details,2,,75,75,66.0,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,spring,Jun,day,no details,2,,75,75,104.1,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,summer,Aug,day,no details,2,,75,75,108.5,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2000,fall,Oct,day,no details,2,,75,75,70.6,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,spring,Jun,day,no details,2,,75,75,218.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,summer,Aug,day,no details,2,,75,75,191.9,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Michigan,Muskegon,nr,nr,0,2001,fall,Oct,day,no details,2,,75,75,91.7,nr,Vertical tow,1 m diameter plankton net,,,1000,no,no,Hondorp et al. 2005,Article,Figure 2,graph click data
,Ontario,south of Cobourg,nr,nr,0,1986,spring,22-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,56,56,73.0,39,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,29-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,56,56,91.0,32,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,9-Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,56,56,59.0,24,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,2-Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,56,56,93.0,42,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,20-Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,56,56,105.0,12,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,22-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,80,80,142.0,123,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,29-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,80,80,149.0,97,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,9-Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,80,80,177.0,55,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,2-Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,80,80,503.0,153,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,20-Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,80,80,353.0,32,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,29-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,337.0,326,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,9-Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,130.0,36,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,summer,7-Jul,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,523.0,221,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,summer,6-Aug,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,622.0,171,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,2-Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,688.0,171,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,20-Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,781.0,294,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,29-Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,140,140,173.0,77,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,spring,9-Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,140,140,273.0,273,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,2-Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,140,140,781.0,51,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1986,fall,20-Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,140,140,584.0,140,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Table 1,
,Ontario,south of Cobourg,nr,nr,0,1971,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,129.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1971,summer,Aug,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,427.5,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1971,fall,Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,463.1,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,138.5,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,spring,May,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,335.1,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,spring,Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,338.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,summer,Jul,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,216.0,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,fall,Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,490.3,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1972,fall,Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,285.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,233.5,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,spring,May,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,178.7,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,spring,Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,343.3,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,summer,Jul,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,408.1,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,summer,Aug,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,393.0,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,fall,Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,343.7,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1984,fall,Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,197.8,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,217.9,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,spring,May,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,209.9,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,spring,Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,556.6,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,summer,Jul,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,1386.5,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,summer,Aug,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,802.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,fall,Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,536.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1985,fall,Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,254.1,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,351.4,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,spring,Jun,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,143.3,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,summer,Jul,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,547.9,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,summer,Aug,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,652.9,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,fall,Sep,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,705.0,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1986,fall,Oct,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,813.9,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1987,spring,Apr,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,124.0,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
,Ontario,south of Cobourg,nr,nr,0,1987,spring,May,night,"1 hr after sunset, 1 hr before dawn on the noon moon.",1,April-October,125,125,298.0,nr,Vertical tow,1m sq net. 1-mm nitrix mesh with 250-p.m cod end.,,,1000,no,yes,Johannsson et al. 1992,Article,Figure 3,data from graph click
